"CustomerKey","Quarter","Products","BasketSize","BasketValue"
12042,"2016-02","P+B Investment",98,1542.4097698051255
12045,"2016-02","Fund Manager+",104,1589.989171223688
12046,"2016-02","Gold Investment",105,887.3175732080972
12048,"2016-02","P+B Investment",110,1585.300629446026
12050,"2016-02","P+B Investment",91,708.0932599152654
12052,"2016-02","Private Investment",104,1511.8052403964648
12053,"2016-02","P+B Investment",98,1193.3893855201272
12056,"2016-02","P+B Investment",106,868.0611798249265
12058,"2016-02","Fund Manager+",7,457.7261371961368
12059,"2016-02","Gold Investment",5,379.544689670971
12060,"2016-02","P+B Investment",3,266.2883666362142
12061,"2016-02","Gold Investment",6,640.0597327162141
12063,"2016-02","Private Investment",8,507.45649623344946
12064,"2016-02","P+B Investment",6,686.4863690154971
12066,"2016-02","P+B Investment",6,621.5066473887941
12067,"2016-02","Fund Manager+",90,1449.8418239138455
12069,"2016-02","Gold Investment",104,2165.446290871351
12070,"2016-02","CO Investment",104,1886.2680391912343
12072,"2016-02","Gold Investment",2,770.2058802702259
12074,"2016-02","P+B Investment",89,877.8813991268082
12075,"2016-02","P+B Investment",6,418.41903680162017
12079,"2016-02","Gold Investment",98,1861.2529466469484
12081,"2016-02","P+B Investment",8,474.2395756530745
12086,"2016-02","CO Investment",2,312.17269218218655
12087,"2016-02","P+B Investment",5,549.3553999634544
12089,"2016-02","Fund Manager+",108,1454.660027372648
12090,"2016-02","P+B Investment",94,1697.1872729554161
12091,"2016-02","Fund Manager+",7,449.26959831224053
12092,"2016-02","Private Investment",100,1761.7899338613547
12099,"2016-02","Fund Manager+",8,351.1079743634581
12104,"2016-02","P+B Investment",90,1799.190260166417
12105,"2016-02","Private Investment",43,1314.5275098647849
12107,"2016-02","Private Investment",36,764.2142084554303
12108,"2016-02","P+B Investment",3,532.0165057031766
12111,"2016-02","P+B Investment",93,1259.6728495431953
12113,"2016-02","Fund Manager+",5,320.25633354396433
12114,"2016-02","Gold Investment",100,1178.27075992539
12116,"2016-02","P+B Investment",1,228.68508641063897
12117,"2016-02","Gold Investment",32,1506.2790090144042
12118,"2016-02","P+B Investment",110,1509.8004621391233
12119,"2016-02","P+B Investment",7,703.3806282442248
12120,"2016-02","Private Investment",8,519.3334903039788
12121,"2016-02","CO Investment",8,595.7744535083731
12125,"2016-02","Gold Investment",3,326.58206855291223
12126,"2016-02","Private Investment",5,515.057772950638
12130,"2016-02","Private Investment",105,1887.565585063789
12131,"2016-02","P+B Investment",2,206.3782471632214
12132,"2016-02","P+B Investment",6,182.25193469464648
12136,"2016-02","Gold Investment",96,1940.4479096749526
12137,"2016-02","Private Investment",93,1503.3473136601574
12139,"2016-02","Gold Investment",114,845.3642714781446
12141,"2016-02","Gold Investment",100,2098.9062892724673
12147,"2016-02","Gold Investment",105,2018.4954199312358
12148,"2016-02","P+B Investment",4,680.7720858904233
12154,"2016-02","P+B Investment",1,356.4066467140906
12155,"2016-02","P+B Investment",7,187.04435352572867
12156,"2016-02","P+B Investment",1,193.10294795902269
12157,"2016-02","Private Investment",102,1977.2979979530191
12158,"2016-02","Fund Manager+",43,1293.7597860826854
12161,"2016-02","CO Investment",2,245.6714643119999
12163,"2016-02","Gold Investment",115,1967.2961813164034
12164,"2016-02","Fund Manager+",44,1172.29298634799
12165,"2016-02","Fund Manager+",37,798.304163751396
12168,"2016-02","Fund Manager+",43,1469.4528220545162
12169,"2016-02","P+B Investment",5,454.26160425869335
12170,"2016-02","Fund Manager+",29,733.8748832375545
12171,"2016-02","Fund Manager+",20,1116.3401183516125
12173,"2016-02","Fund Manager+",39,1193.4313914871614
12174,"2016-02","Private Investment",91,1746.58261786112
12176,"2016-02","Private Investment",91,1688.2432849540887
12177,"2016-02","Private Investment",93,1732.810861353902
12179,"2016-02","Fund Manager+",28,1124.275353735659
12180,"2016-02","Fund Manager+",21,668.8530603985535
12182,"2016-02","Fund Manager+",24,1552.2417829212284
12183,"2016-02","Fund Manager+",44,1249.2878436151836
12187,"2016-02","Private Investment",92,1053.9287202639616
12190,"2016-02","Private Investment",93,1491.7028222747103
12192,"2016-02","Fund Manager+",31,798.708467292306
12193,"2016-02","Fund Manager+",38,1317.6092568721747
12194,"2016-02","Fund Manager+",31,1257.3069882260459
12197,"2016-02","Fund Manager+",33,880.4503760440882
12198,"2016-02","P+B Investment",6,454.87615469777285
12199,"2016-02","P+B Investment",8,640.697003761395
12200,"2016-02","P+B Investment",8,732.0686303900261
12202,"2016-02","P+B Investment",4,527.1421867457369
12203,"2016-02","Fund Manager+",45,834.1398131316446
12205,"2016-02","Private Investment",109,1962.147263210074
12206,"2016-02","P+B Investment",6,399.60842747165464
12207,"2016-02","Gold Investment",100,1267.3329679681963
12208,"2016-02","Private Investment",111,1358.658768032396
12210,"2016-02","Gold Investment",107,934.3857542352191
12211,"2016-02","P+B Investment",4,738.729016414577
12213,"2016-02","P+B Investment",8,688.7864679016312
12214,"2016-02","P+B Investment",3,352.9003321335995
12216,"2016-02","Fund Manager+",40,1366.2832817936028
12217,"2016-02","Fund Manager+",34,730.9064957138977
12218,"2016-02","P+B Investment",4,194.26262413322078
12219,"2016-02","P+B Investment",4,703.6757235132985
12221,"2016-02","P+B Investment",6,761.8684056676358
12222,"2016-02","Gold Investment",90,1475.0667557533038
12223,"2016-02","Fund Manager+",30,1440.2314038708064
12224,"2016-02","Fund Manager+",42,1584.4574426781878
12225,"2016-02","Private Investment",98,1325.7968910032982
12228,"2016-02","P+B Investment",2,484.32850565524274
12230,"2016-02","Private Investment",98,1565.067961724117
12231,"2016-02","Gold Investment",105,1460.6528339370927
12233,"2016-02","Private Investment",104,1089.1205147112055
12236,"2016-02","Private Investment",101,777.5980005011055
12238,"2016-02","Fund Manager+",30,1311.4423285534804
12239,"2016-02","Private Investment",103,792.9938327963158
12240,"2016-02","Private Investment",95,1661.4898221361823
12244,"2016-02","Fund Manager+",26,1549.9285550690047
12245,"2016-02","P+B Investment",6,215.09052329694066
12247,"2016-02","Gold Investment",113,1737.5811696288515
12249,"2016-02","Private Investment",107,1725.3478975595344
12253,"2016-02","Private Investment",99,1233.9378428727741
12254,"2016-02","P+B Investment",6,601.4083513661077
12255,"2016-02","P+B Investment",5,315.9001608564648
12258,"2016-02","Fund Manager+",31,1589.9085460153653
12260,"2016-02","Private Investment",111,1972.6869371678765
12264,"2016-02","P+B Investment",3,522.3511040313424
12267,"2016-02","Gold Investment",106,838.1426138998324
12269,"2016-02","Private Investment",104,746.7357558094748
12271,"2016-02","P+B Investment",7,286.74901222436364
12275,"2016-02","Gold Investment",122,2083.061521951182
12276,"2016-02","P+B Investment",3,491.37433820790136
12277,"2016-02","Gold Investment",107,1537.5336369258853
12281,"2016-02","Gold Investment",87,990.8667827293239
12282,"2016-02","P+B Investment",3,226.9406466131639
12283,"2016-02","P+B Investment",5,322.4013116652593
12284,"2016-02","Gold Investment",116,961.3441046088479
12285,"2016-02","Gold Investment",99,1186.0411353476557
12286,"2016-02","Gold Investment",102,993.9825376945041
12287,"2016-02","Gold Investment",109,802.3129364881731
12290,"2016-02","Private Investment",98,1153.6802615709196
12291,"2016-02","Private Investment",97,1485.9122975875166
12293,"2016-02","Private Investment",100,1443.5529874990525
12294,"2016-02","Private Investment",103,1216.108315576736
12295,"2016-02","Private Investment",111,1762.3069869594442
12296,"2016-02","Private Investment",92,1897.263818531504
12302,"2016-02","Private Investment",109,1032.1476988076029
12304,"2016-02","Private Investment",94,1455.3489395185477
12306,"2016-02","Gold Investment",118,1967.6318950992843
12308,"2016-02","P+B Investment",2,562.0146788441093
12311,"2016-02","Gold Investment",105,1313.4337236718861
12312,"2016-02","P+B Investment",5,673.8283340094574
12315,"2016-02","Fund Manager+",27,1391.2755343059591
12320,"2016-02","Private Investment",96,855.5616153945055
12322,"2016-02","Private Investment",104,1835.9933327089911
12324,"2016-02","CO Investment",11,140.18444491406208
12325,"2016-02","Private Investment",100,1214.581094169755
12326,"2016-02","CO Investment",0,293.57481180787454
12329,"2016-02","CO Investment",3,536.656575539675
12331,"2016-02","P+B Investment",7,231.14910893532732
12333,"2016-02","P+B Investment",8,651.5131822800181
12334,"2016-02","Private Investment",110,1240.48150344984
12335,"2016-02","Gold Investment",114,2079.7482055272876
12336,"2016-02","Gold Investment",114,1456.3214328556505
12337,"2016-02","P+B Investment",8,490.3931201384369
12338,"2016-02","P+B Investment",5,595.1211741930167
12340,"2016-02","CO Investment",13,234.25253446662862
12342,"2016-02","CO Investment",8,76.0366932624471
12345,"2016-02","CO Investment",10,407.57087648572025
12346,"2016-02","Gold Investment",118,1884.238667175555
12349,"2016-02","Gold Investment",81,1247.2533410638757
12350,"2016-02","P+B Investment",7,594.9478040161293
12353,"2016-02","P+B Investment",7,713.3963243333118
12355,"2016-02","P+B Investment",3,665.7642078559288
12356,"2016-02","P+B Investment",1,396.5732403216318
12357,"2016-02","P+B Investment",4,441.4181267062011
12359,"2016-02","P+B Investment",7,670.0906646508455
12360,"2016-02","Fund Manager+",40,1423.844266926165
12362,"2016-02","Fund Manager+",32,857.6731860021835
12365,"2016-02","P+B Investment",3,453.6205935042695
12366,"2016-02","P+B Investment",6,328.0247666956898
12367,"2016-02","Fund Manager+",42,1386.1778982008675
12369,"2016-02","Fund Manager+",29,1582.5887311344472
12371,"2016-02","Fund Manager+",31,1072.0875536054702
12373,"2016-02","Gold Investment",85,894.3671123342473
12377,"2016-02","Private Investment",109,847.754135339641
12382,"2016-02","Private Investment",93,882.4820896627809
12383,"2016-02","CO Investment",12,68.08024378869129
12384,"2016-02","Gold Investment",102,2127.843559740045
12385,"2016-02","P+B Investment",5,319.85333034403556
12387,"2016-02","P+B Investment",4,280.2507605145952
12388,"2016-02","P+B Investment",4,326.2564865951946
12389,"2016-02","P+B Investment",5,465.40534182728135
12391,"2016-02","P+B Investment",8,492.7926079939994
12392,"2016-02","P+B Investment",6,233.16330122446055
12393,"2016-02","P+B Investment",7,379.5956017422546
12394,"2016-02","P+B Investment",6,233.82291275151155
12398,"2016-02","Fund Manager+",36,1498.9596796479477
12399,"2016-02","P+B Investment",3,733.9111714865694
12400,"2016-02","P+B Investment",3,220.901959312522
12403,"2016-02","P+B Investment",5,360.9617270406212
12404,"2016-02","P+B Investment",1,614.421027357675
12405,"2016-02","Fund Manager+",32,1457.58640440603
12408,"2016-02","Fund Manager+",41,1319.0548557340662
12411,"2016-02","Fund Manager+",38,1557.2051817147735
12414,"2016-02","Fund Manager+",27,981.9464436917542
12415,"2016-02","Fund Manager+",31,1212.7467008174551
12416,"2016-02","Fund Manager+",42,871.3297027308801
12418,"2016-02","Private Investment",97,1029.4384587604475
12422,"2016-02","Fund Manager+",33,943.4811012375544
12424,"2016-02","Fund Manager+",38,704.3789305033845
12426,"2016-02","Gold Investment",121,905.6176177360325
12428,"2016-02","P+B Investment",5,428.8083661253484
12429,"2016-02","P+B Investment",1,528.2074995747214
12433,"2016-02","Gold Investment",105,2081.516031848595
12437,"2016-02","Private Investment",111,853.0543906326859
12439,"2016-02","Private Investment",102,1533.4837832024148
12440,"2016-02","Private Investment",96,1259.24325578769
12442,"2016-02","Gold Investment",96,2171.981829737507
12446,"2016-02","CO Investment",2,155.03676636299804
12448,"2016-02","CO Investment",5,398.73121226617326
12452,"2016-02","Gold Investment",117,921.7775237400891
12456,"2016-02","Gold Investment",101,1378.4252674595655
12458,"2016-02","Gold Investment",114,1327.6657443016416
12459,"2016-02","Private Investment",109,1079.8861421879733
12461,"2016-02","Private Investment",111,1315.8169697515755
12462,"2016-02","P+B Investment",7,486.50181624320646
12464,"2016-02","Private Investment",98,892.5746115159657
12467,"2016-02","Private Investment",90,1503.313544125994
12468,"2016-02","P+B Investment",7,322.2563862971077
12470,"2016-02","P+B Investment",6,571.9687827255789
12472,"2016-02","Private Investment",109,1563.1089227223522
12476,"2016-02","P+B Investment",3,244.29556240026974
12478,"2016-02","Private Investment",101,1184.12143262543
12479,"2016-02","P+B Investment",3,354.6639820300224
12480,"2016-02","P+B Investment",4,751.9670833592713
12482,"2016-02","P+B Investment",1,541.7546201821622
12487,"2016-02","P+B Investment",4,275.0844929148102
12489,"2016-02","P+B Investment",7,695.6611200019001
12490,"2016-02","P+B Investment",7,744.5593669102726
12496,"2016-02","Gold Investment",95,1809.2523209301148
12499,"2016-02","CO Investment",9,473.9980617550163
12500,"2016-02","Gold Investment",116,902.0872730988849
12501,"2016-02","Gold Investment",114,1177.250107789856
12502,"2016-02","P+B Investment",5,430.43460169646823
12505,"2016-02","Private Investment",110,1182.6455289512223
12507,"2016-02","Fund Manager+",44,1116.1415550296074
12508,"2016-02","P+B Investment",3,514.2788206083322
12509,"2016-02","Fund Manager+",22,989.8559796704818
12510,"2016-02","Fund Manager+",35,1413.660276673685
12512,"2016-02","Fund Manager+",28,1310.2716532072398
12522,"2016-02","Private Investment",90,1610.1858390364396
12523,"2016-02","Fund Manager+",30,1040.604287669307
12525,"2016-02","Fund Manager+",24,908.1283184180281
12526,"2016-02","Fund Manager+",33,1375.4268579022253
12527,"2016-02","Private Investment",94,1466.5041983170104
12528,"2016-02","Private Investment",106,1369.433821322847
12530,"2016-02","P+B Investment",3,422.7675309706148
12532,"2016-02","Private Investment",91,845.1806728393861
12535,"2016-02","Private Investment",102,1560.2638179693786
12536,"2016-02","Private Investment",109,1951.24900266533
12537,"2016-02","P+B Investment",1,627.6678892125317
12538,"2016-02","P+B Investment",6,497.90939590836535
12541,"2016-02","Private Investment",109,1464.7137669888284
12542,"2016-02","Private Investment",104,1588.0237945848116
12543,"2016-02","P+B Investment",4,436.70025311848934
12549,"2016-02","Private Investment",109,1850.0608790457147
12550,"2016-02","Private Investment",108,765.214057718788
12551,"2016-02","P+B Investment",1,628.5474000692614
12555,"2016-02","P+B Investment",1,508.5971688518775
12556,"2016-02","P+B Investment",2,398.0302130134039
12557,"2016-02","P+B Investment",5,238.93137812743618
